customer_id,income,Recency,Monetary
5048,20000,505,33.62
5049,80000,999999,0
5050,20000,377,564.02
5051,120000,507,69.7
5052,40000,506,13.68
5053,60000,732,803.31
5054,120000,475,278.47
5055,40000,857,224.04
5056,20000,400,106.78
5057,40000,424,39.14
5058,40000,999999,0
5059,60000,999999,0
5060,20000,386,470.38
5061,20000,658,59.02
5062,40000,404,63.12
5063,40000,437,504.61
5064,20000,999999,0
5065,60000,752,221.04
5066,20000,873,9.76
5067,60000,443,581.83
5068,80000,637,92.11
5069,60000,798,133.1
5070,40000,487,259.34
5071,40000,743,915.62
5072,40000,435,36.25
5073,60000,872,49.78
5074,120000,545,65.7
5075,40000,875,55.67
5076,60000,808,7.04
5077,40000,758,158.16
5078,60000,777,256.11
5079,20000,409,163.73
5080,100000,505,147.54
5081,80000,746,314.61
5082,60000,999999,0
5083,40000,848,178.72
5084,20000,898,99.5
5085,20000,413,122.38
5086,60000,413,141.22
5087,40000,999999,0
5088,20000,373,549.29
5089,40000,857,90.66
5090,40000,846,243.2
5091,40000,720,31.01
5092,40000,422,866.26
5093,20000,999999,0
5094,140000,445,45.62
5095,40000,422,305.84
5096,80000,483,140.41
5097,80000,718,16.56
5098,40000,888,5.4
5099,60000,733,562.54
5100,60000,999999,0
5101,40000,447,99.41
5102,80000,735,1060.57
5103,40000,678,49.94
5104,40000,507,93.27
5105,40000,457,76.55
5106,20000,495,232.94
5107,20000,470,153.19
5108,60000,741,123.64
5109,60000,468,110.82
5110,20000,819,12.05
5111,20000,999999,0
5112,40000,655,73.08
5113,40000,567,173.91
5114,40000,763,1279.16
5115,60000,741,67.14
5116,40000,590,75.05
5117,60000,742,14.34
5118,80000,409,226.02
5119,80000,946,62.39
5120,120000,409,76.53
5121,40000,504,30.72
5122,20000,1044,11.37
5123,20000,494,193.46
5124,60000,733,914.76
5125,40000,382,481.45
5126,60000,538,155.09
5127,60000,412,169.58
5128,80000,1047,39.93
5129,60000,743,1287.5
5130,140000,457,130.7
5131,140000,400,50.57
5132,20000,764,93.85
5133,60000,683,102.18
5134,40000,414,873.57
5135,40000,402,243.51
5136,40000,908,105.01
5137,140000,580,9.36
5138,140000,685,73.72
5139,20000,999999,0
5140,80000,788,313.85
5141,60000,410,75.52
5142,100000,383,171.5
5143,20000,409,587
5144,80000,438,327.01
5145,40000,999999,0
5146,60000,999999,0
5147,40000,387,282.57
5148,40000,736,1186.98
5149,40000,999999,0
5150,60000,594,87.24
5151,20000,800,79.59
5152,80000,601,88.31
5153,60000,535,175.22
5154,20000,690,10.56
5155,40000,832,193.81
5156,120000,738,61.33
5157,60000,999999,0
5158,40000,372,316.96
5159,140000,740,156.96
5160,20000,1070,83.98
5161,40000,608,96.36
5162,140000,383,250.2
5163,40000,411,438.16
5164,80000,395,40.46
5165,40000,782,17.54
5166,40000,781,108.86
5167,20000,404,261.06
5168,#VALUE!,500,134.85
5169,20000,458,88.35
5170,40000,400,146.38
5171,20000,412,286.28
5172,40000,733,684.04
5173,40000,384,119.73
5174,40000,386,1750.14
5175,60000,999999,0
5176,20000,999999,0
5177,60000,561,66.9
5178,20000,1072,29.44
5179,40000,815,32.78
5180,40000,601,129.26
5181,120000,755,409.69
5182,40000,439,138.81
5183,20000,449,206.21
5184,40000,888,35.88
5185,80000,377,101.18
5186,80000,744,32.44
5187,60000,999999,0
5188,40000,420,74.73
5189,40000,680,110.47
5190,80000,614,67.32
5191,140000,507,76.25
5192,100000,449,171.25
5193,40000,603,43.08
5194,40000,551,81.91
5195,40000,458,110.78
5196,60000,373,305.7
5197,20000,704,9.06
5198,120000,999999,0
5199,#VALUE!,446,210.17
5200,20000,643,67.07
5201,40000,476,109
5202,40000,999999,0
5203,60000,509,192.44
5204,80000,438,240.38
5205,20000,999999,0
5206,20000,373,444.49
5207,60000,808,147.24
5208,100000,427,179.9
5209,80000,603,16.62
5210,40000,407,433.73
5211,20000,829,54.33
5212,40000,999999,0
5213,40000,999999,0
5214,140000,618,173.09
5215,40000,657,27.13
5216,40000,398,659.21
5217,40000,742,20.42
5218,100000,999999,0
5219,40000,382,581.95
5220,40000,369,118.99
5221,40000,766,180.54
5222,60000,461,158.81
5223,40000,732,778.87
5224,60000,999999,0
5225,40000,999999,0
5226,140000,539,232.04
5227,20000,888,49.15
5228,20000,413,79.26
5229,20000,999999,0
5230,40000,377,420.54
5231,60000,411,211.09
5232,20000,409,174.81
5233,80000,410,130.61
5234,100000,788,109.17
5235,20000,789,103.88
5236,40000,883,18.1
5237,60000,504,29.89
5238,20000,379,386.15
5239,20000,752,88.81
5240,40000,508,65.35
5241,120000,446,137.99
5242,60000,773,167.81
5243,40000,999999,0
5244,80000,567,94.71
5245,20000,373,172.02
5246,20000,999999,0
5247,40000,808,41.97
5248,40000,999999,0
5249,80000,386,104.99
5250,40000,402,291.45
5251,60000,999999,0
5252,40000,858,164.89
5253,140000,385,93.57
5254,40000,814,190.09
5255,20000,601,73.45
5256,20000,447,899.89
5257,#VALUE!,389,289.61
5258,20000,828,161.18
5259,40000,648,125.37
5260,20000,929,14.22
5261,40000,929,40.43
5262,80000,367,43.03
5263,40000,999999,0
5264,20000,400,87.4
5265,20000,811,133.51
5266,40000,858,39.18
5267,140000,672,87.95
5268,20000,999999,0
5269,40000,938,64.65
5270,40000,812,159.97
5271,60000,613,36.14
5272,60000,999999,0
5273,20000,878,100.77
5274,40000,446,10.14
5275,40000,999999,0
5276,60000,393,249.45
5277,100000,798,69.74
5278,40000,448,337.1
5279,#VALUE!,529,155.88
5280,20000,585,207.11
5281,20000,743,498.34
5282,80000,775,9.16
5283,140000,784,254.28
5284,60000,779,348.78
5285,20000,427,134.58
5286,60000,532,213.88
5287,80000,867,94.5
5288,40000,377,150.15
5289,80000,413,186.6
5290,40000,738,174.67
5291,40000,999999,0
5292,40000,977,21.28
5293,120000,409,191
5294,20000,736,840.06
5295,40000,400,2235.43
5296,20000,400,101.28
5297,40000,377,224.2
5298,80000,409,56.42
5299,20000,481,30.13
5300,120000,999999,0
5301,80000,439,195.98
5302,20000,368,381.27
5303,120000,392,706.4
5304,120000,545,242.28
5305,40000,649,126.59
5306,#VALUE!,787,74.09
5307,20000,532,187.11
5308,80000,472,134.72
5309,20000,508,36.93
5310,80000,687,107.37
5311,40000,1052,45.52
5312,60000,898,80.97
5313,40000,440,121.31
5314,40000,839,27.66
5315,20000,740,435.8
5316,20000,999999,0
5317,40000,666,54.07
5318,60000,732,706.12
5319,60000,999999,0
5320,80000,537,104.5
5321,120000,1045,31.53
5322,20000,552,252.33
5323,40000,890,72.84
5324,#VALUE!,755,307.34
5325,120000,501,7.22
5326,60000,784,66.11
5327,80000,999999,0
5328,80000,462,13.81
5329,40000,373,465.45
5330,40000,908,12.27
5331,100000,678,34.46
5332,40000,968,38.41
5333,80000,743,386.1
5334,60000,999999,0
5335,20000,589,156
5336,20000,850,40.51
5337,20000,576,48.57
5338,100000,472,72.14
5339,100000,430,264.11
5340,60000,373,246.32
5341,20000,377,734.48
5342,20000,468,146.68
5343,40000,801,211.45
5344,80000,999999,0
5345,20000,582,159.44
5346,100000,460,572.85
5347,#VALUE!,476,184.3
5348,20000,760,1125.55
5349,60000,984,84.81
5350,60000,409,118.66
5351,40000,746,269
5352,40000,786,110.04
5353,40000,368,659.45
5354,100000,683,87.02
5355,#VALUE!,400,98.61
5356,60000,725,11.83
5357,80000,494,76.78
5358,#VALUE!,391,683.26
5359,60000,372,109.68
5360,40000,428,165.45
5361,20000,521,72.19
5362,40000,558,64.63
5363,40000,782,94.09
5364,60000,999999,0
5365,40000,661,63.81
5366,40000,436,93.53
5367,60000,999999,0
5368,20000,383,198.23
5369,40000,999999,0
5370,20000,559,55.39
5371,20000,738,84.61
5372,20000,811,57.72
5373,40000,377,68.57
5374,40000,386,1459.61
5375,20000,999999,0
5376,60000,372,548.2
5377,80000,999999,0
5378,40000,980,30.16
5379,60000,382,530.35
5380,100000,371,79.54
5381,120000,743,340.71
5382,80000,999999,0
5383,60000,738,22.34
5384,40000,736,166.49
5385,#VALUE!,513,133.94
5386,60000,999999,0
5387,40000,463,171.65
5388,80000,402,295.68
5389,40000,371,268.95
5390,140000,922,95.44
5391,80000,775,203.32
5392,60000,718,6.2
5393,60000,583,101.87
5394,40000,618,102.89
5395,20000,999999,0
5396,20000,368,212.34
5397,40000,446,37.54
5398,40000,377,768.62
5399,20000,830,77.96
5400,100000,458,92.9
5401,40000,604,130.53
5402,40000,999999,0
5403,40000,1094,33.28
5404,20000,999999,0
5405,80000,408,274.33
5406,40000,748,262.01
5407,60000,521,159.82
5408,20000,529,121.34
5409,120000,932,104.94
5410,40000,377,896.67
5411,120000,890,22.43
5412,40000,402,109.29
5413,40000,814,103.9
5414,80000,428,159.31
5415,100000,999999,0
5416,140000,856,49.25
5417,20000,811,17.83
5418,20000,759,348.83
5419,80000,392,893.34
5420,40000,570,9.64
5421,40000,999999,0
5422,40000,842,41.44
5423,20000,497,172.29
5424,40000,856,59.64
5425,80000,521,35.64
5426,40000,383,100.05
5427,100000,812,153.7
5428,140000,483,157.85
5429,100000,430,113.99
5430,20000,759,520.52
5431,60000,455,84.84
5432,20000,379,1500.32
5433,140000,387,295.33
5434,20000,885,102.63
5435,40000,615,176.43
5436,20000,410,107.82
5437,40000,412,229.21
5438,40000,537,61.91
5439,40000,999999,0
5440,120000,999999,0
5441,80000,413,154.63
5442,40000,410,166.06
5443,80000,604,10.28
5444,20000,440,105.28
5445,60000,787,29.19
5446,60000,999999,0
5447,40000,428,263.51
5448,80000,871,87.25
5449,40000,574,58.5
5450,60000,507,91.16
5451,80000,497,262.56
5452,100000,387,314.91
5453,40000,409,77.28
5454,80000,546,59.22
5455,100000,999999,0
5456,140000,412,13.2
5457,40000,765,127.41
5458,120000,439,144.88
5459,40000,758,110.43
5460,100000,999999,0
5461,#VALUE!,446,85.55
5462,80000,381,117.31
5463,60000,933,19.92
5464,40000,753,284.69
5465,40000,773,342.21
5466,40000,735,1716.15
5467,40000,514,33.27
5468,120000,747,118.78
5469,120000,999999,0
5470,20000,551,24.23
5471,20000,614,161.83
5472,60000,929,45.24
5473,20000,383,233.75
5474,120000,720,19.39
5475,60000,752,356.57
5476,60000,373,337.9
5477,60000,412,37.68
5478,40000,736,1303.27
5479,120000,603,9.93
5480,60000,999999,0
5481,40000,735,1088.91
5482,20000,759,206.96
5483,40000,999999,0
5484,60000,558,163.81
5485,60000,606,48.88
5486,20000,402,125.57
5487,80000,999999,0
5488,60000,757,171.74
5489,80000,377,139.63
5490,140000,593,165.23
5491,20000,999999,0
5492,40000,574,60.69
5493,80000,371,206.83
5494,20000,743,329.47
5495,40000,399,61.82
5496,40000,927,20.37
5497,60000,714,25.36
5498,120000,540,124.2
5499,80000,394,475.58
5500,20000,495,162.89
5501,40000,382,1072.88
5502,140000,529,128.78
5503,60000,377,149.15
5504,40000,549,20.05
5505,40000,674,96.27
5506,100000,1053,39.34
5507,40000,758,102.38
5508,100000,445,227.82
5509,140000,880,52.34
5510,60000,745,25.83
5511,40000,412,173.23
5512,40000,741,1129.26
5513,40000,749,116.48
5514,80000,445,191.66
5515,40000,999999,0
5516,60000,776,233.73
5517,60000,999999,0
5518,20000,626,27.02
5519,20000,529,101.22
5520,120000,1080,24.96
5521,60000,518,19.24
5522,40000,460,91.19
5523,140000,999999,0
5524,20000,636,141.67
5525,20000,902,50.59
5526,40000,400,138.44
5527,60000,999999,0
5528,20000,413,228.76
5529,#VALUE!,980,40.49
5530,40000,438,316.67
5531,40000,507,171.16
5532,120000,476,67.47
5533,20000,387,520.79
5534,40000,1077,38.91
5535,20000,624,158.28
5536,60000,743,919.96
5537,40000,411,520.4
5538,60000,710,46.75
5539,60000,446,171.89
5540,20000,755,53.37
5541,60000,505,269.82
5542,40000,399,1713.75
5543,80000,538,123.5
5544,20000,905,34.71
5545,100000,430,71.49
5546,80000,789,90.2
5547,20000,524,148.09
5548,80000,476,9.8
5549,40000,504,46.89
5550,80000,999999,0
5551,40000,801,185.87
5552,60000,724,32.52
5553,40000,402,91.75
5554,20000,619,59.88
5555,20000,483,267.74
5556,60000,461,44.86
5557,20000,746,438.52
5558,20000,850,90.04
5559,140000,735,1166.02
5560,40000,423,186.4
5561,40000,976,64.26
5562,20000,999999,0
5563,40000,999999,0
5564,120000,1083,18.51
5565,40000,773,212.59
5566,60000,438,212.69
5567,60000,618,22.9
5568,40000,369,465.3
5569,80000,907,27.66
5570,60000,799,63.12
5571,120000,789,47.39
5572,20000,501,181.6
5573,80000,931,59.78
5574,40000,711,26.74
5575,60000,999999,0
5576,20000,798,206.66
5577,140000,782,96.09
5578,40000,759,258.08
5579,60000,697,97.99
5580,80000,552,136.42
5581,80000,592,157.21
5582,60000,534,3.74
5583,140000,850,66.76
5584,80000,430,218.1
5585,100000,832,45.68
5586,80000,620,20.88
5587,20000,475,83.52
5588,40000,868,120.87
5589,40000,750,244.09
5590,120000,377,587.13
5591,#VALUE!,999999,0
5592,20000,379,1585.12
5593,40000,468,322.66
5594,20000,760,287.81
5595,80000,582,23.46
5596,80000,538,107.85
5597,120000,440,821.3
5598,40000,372,152.82
5599,140000,999999,0
5600,100000,422,14.18
5601,60000,905,37.7
5602,#VALUE!,446,233.81
5603,40000,999999,0
5604,80000,447,89.16
5605,20000,732,742.01
5606,140000,824,199.5
5607,40000,463,357.62
5608,60000,385,144.76
5609,80000,999999,0
5610,120000,427,616.25
5611,80000,376,92.29
5612,60000,371,200.94
5613,80000,816,38.47
5614,60000,447,97.42
5615,40000,379,151.67
5616,20000,407,670.57
5617,40000,743,365.1
5618,80000,921,97.63
5619,20000,761,152.8
5620,60000,663,115.58
5621,20000,999999,0
5622,60000,999999,0
5623,40000,531,108.28
5624,40000,744,292.73
5625,40000,472,179.62
5626,60000,529,144.86
5627,140000,862,176.1
5628,40000,657,29.09
5629,40000,871,30.64
5630,40000,414,49.54
5631,120000,537,315.91
5632,60000,999999,0
5633,20000,389,209.54
5634,20000,408,107.37
5635,20000,463,109.39
5636,20000,574,85.07
5637,40000,611,175.51
5638,60000,774,17.21
5639,40000,536,337.89
5640,#VALUE!,740,113.25
5641,80000,850,79.43
5642,40000,743,1145.95
5643,40000,655,157.67
5644,120000,395,618.74
5645,80000,661,145.24
5646,60000,629,13.71
5647,40000,400,317.01
5648,80000,371,40.34
5649,20000,394,59.6
5650,40000,464,33.09
5651,40000,386,108.62
5652,140000,805,248.99
5653,60000,591,83.6
5654,120000,733,452.22
5655,80000,380,219.77
5656,140000,632,50.2
5657,20000,798,366.6
5658,40000,601,201.62
5659,80000,741,157.54
5660,120000,740,124.12
5661,60000,999999,0
5662,40000,919,10.96
5663,60000,538,104
5664,60000,591,210.72
5665,80000,741,974.14
5666,20000,890,90.99
5667,20000,402,206.59
5668,40000,439,240.86
5669,20000,760,192.04
5670,60000,999999,0
5671,20000,411,176.85
5672,120000,733,458.8
5673,60000,768,101.06
5674,60000,507,161.91
5675,60000,980,120.91
5676,40000,746,284.6
5677,140000,637,89.23
5678,80000,412,134.41
5679,40000,890,44.09
5680,80000,745,44.87
5681,100000,570,272.24
5682,40000,494,327.32
5683,40000,582,64.5
5684,20000,521,23.32
5685,100000,446,338.39
5686,80000,387,839.51
5687,60000,990,152.78
5688,40000,784,18.76
5689,20000,503,27.1
5690,40000,524,112.01
5691,140000,778,324.01
5692,60000,999999,0
5693,40000,890,29.84
5694,80000,537,183.01
5695,80000,999999,0
5696,80000,384,77.04
5697,60000,908,50.79
5698,20000,1043,4.83
5699,20000,849,10.85
5700,40000,748,848.39
5701,140000,799,55.46
5702,140000,430,143.81
5703,140000,999999,0
5704,40000,685,111.93
5705,40000,900,55.78
5706,40000,618,16.06
5707,60000,408,506.6
5708,60000,838,144.02
5709,20000,405,3.17
5710,40000,999999,0
5711,40000,857,60.56
5712,80000,733,874.47
5713,80000,564,45.63
5714,140000,383,289.22
5715,60000,383,220.06
5716,20000,752,196.03
5717,40000,369,147.46
5718,60000,814,120.93
5719,120000,1077,35.8
5720,40000,464,74.78
5721,40000,590,114.32
5722,100000,798,154.46
5723,80000,485,157.98
5724,80000,402,398.86
5725,60000,439,58.32
5726,40000,545,140.03
5727,20000,768,221.37
5728,#VALUE!,1009,7.65
5729,20000,409,69.42
5730,80000,652,17.99
5731,60000,552,149.42
5732,60000,518,47.68
5733,20000,430,214.06
5734,40000,386,423.02
5735,60000,439,113.45
5736,40000,369,95.49
5737,80000,999999,0
5738,20000,482,378.4
5739,20000,402,246.28
5740,140000,736,758.55
5741,60000,372,105.25
5742,80000,415,1289.48
5743,140000,377,190.12
5744,20000,445,479.81
5745,60000,447,65.5
5746,80000,384,241.89
5747,80000,483,200.49
5748,60000,502,69.83
5749,140000,871,5.18
5750,20000,999999,0
5751,40000,373,130.32
5752,60000,999999,0
5753,20000,606,110.01
5754,40000,606,70.47
5755,20000,907,29.98
5756,60000,400,86.51
5757,40000,752,864.55
5758,100000,999999,0
5759,80000,738,162.65
5760,40000,473,352.71
5761,120000,799,62.25
5762,60000,999999,0
5763,60000,615,2.96
5764,20000,999999,0
5765,40000,504,153
5766,80000,385,1214.66
5767,40000,746,217.28
5768,20000,379,336.71
5769,60000,476,153.39
5770,40000,867,80.6
5771,40000,593,133.93
5772,#VALUE!,478,38.58
5773,40000,743,80.43
5774,40000,594,126.6
5775,80000,999999,0
5776,40000,999999,0
5777,60000,561,128.5
5778,40000,771,27.58
5779,40000,999999,0
5780,20000,786,29.82
5781,40000,446,145.83
5782,60000,377,260.06
5783,40000,1032,41.4
5784,100000,781,71.09
5785,20000,946,16.2
5786,20000,400,436.22
5787,40000,808,47.23
5788,20000,883,55.53
5789,80000,440,105.04
5790,80000,377,652.85
5791,60000,478,462.76
5792,80000,436,220.58
5793,40000,720,29.16
5794,40000,785,101.54
5795,40000,617,14.94
5796,120000,663,24.92
5797,140000,381,34.11
5798,40000,913,22.18
5799,120000,399,237.3
5800,40000,629,1.2
5801,60000,376,22.49
5802,60000,367,192.17
5803,40000,830,166.88
5804,40000,931,20.83
5805,40000,446,198.65
5806,80000,929,71.43
5807,80000,811,43.33
5808,40000,378,138.43
5809,20000,446,334.84
5810,40000,377,291.93
5811,40000,470,55.67
5812,20000,901,62.23
5813,40000,379,475.77
5814,20000,430,126.31
5815,40000,1055,6.75
5816,40000,802,22.25
5817,60000,969,61.74
5818,#VALUE!,383,71.01
5819,60000,439,61.02
5820,20000,443,590.47
5821,80000,399,111.39
5822,80000,681,10.48
5823,60000,391,89.67
5824,40000,461,82.07
5825,40000,401,85.19
5826,20000,508,155.36
5827,40000,417,291.91
5828,20000,774,15.86
5829,20000,390,153.27
5830,100000,929,88.4
5831,40000,411,356.22
5832,40000,1094,34.06
5833,80000,748,293.75
5834,20000,386,228.15
5835,20000,561,79.95
5836,80000,711,116.29
5837,40000,999999,0
5838,40000,801,211.94
5839,120000,449,138.08
5840,40000,850,27.6
5841,#VALUE!,908,9.95
5842,100000,461,121.02
5843,120000,679,8.98
5844,40000,409,485.99
5845,40000,727,69.15
5846,100000,386,285.01
5847,20000,439,199.05
5848,80000,410,152.3
5849,20000,999999,0
5850,20000,516,19.54
5851,40000,741,878.08
5852,40000,759,269.55
5853,20000,999999,0
5854,20000,811,108.72
5855,60000,386,221.69
5856,40000,575,15.25
5857,120000,447,157.08
5858,40000,446,243.88
5859,20000,507,54.49
5860,100000,1022,33.28
5861,#VALUE!,999999,0
5862,40000,599,46.48
5863,40000,938,42.41
5864,40000,758,63.37
5865,20000,551,153.55
5866,20000,381,23.55
5867,40000,386,169.75
5868,100000,436,63.43
5869,140000,386,622.06
5870,40000,597,8.17
5871,40000,379,217.02
5872,80000,733,642.06
5873,100000,446,32.66
5874,60000,999999,0
5875,20000,408,178.7
5876,20000,743,166.19
5877,20000,379,753.41
5878,40000,800,49.22
5879,60000,713,122.3
5880,80000,999999,0
5881,80000,741,823.14
5882,140000,424,119.44
5883,40000,503,75.64
5884,80000,501,30.89
5885,40000,520,8.76
5886,120000,765,133.05
5887,40000,438,175.64
5888,20000,800,26.76
5889,20000,404,108.57
5890,40000,768,45.84
5891,60000,908,73.58
5892,60000,393,65.57
5893,40000,999999,0
5894,20000,536,120.95
5895,40000,395,767.9
5896,100000,402,183.51
5897,20000,999999,0
5898,20000,398,589.88
5899,40000,416,312.49
5900,40000,760,756.6
5901,80000,381,95.96
5902,20000,690,51.55
5903,120000,373,344.27
5904,60000,999999,0
5905,60000,570,200.67
5906,60000,371,85.52
5907,40000,463,106.2
5908,20000,773,35.19
5909,40000,491,357.33
5910,80000,393,162.22
5911,20000,980,68.46
5912,80000,501,137.79
5913,20000,495,148.14
5914,40000,472,68.49
5915,80000,999999,0
5916,40000,1044,7.44
5917,140000,785,123.61
5918,20000,470,123.45
5919,40000,856,4.39
5920,40000,410,166.54
5921,40000,802,35.39
5922,120000,436,126.9
5923,140000,368,424.58
5924,40000,373,357.95
5925,40000,400,116.5
5926,40000,768,76.28
5927,40000,747,361.53
5928,40000,1047,29.62
5929,20000,371,178.31
5930,60000,529,66.57
5931,20000,538,164.95
5932,40000,931,139.01
5933,20000,748,197.73
5934,40000,1092,7.23
5935,140000,472,121
5936,40000,1019,58.82
5937,40000,1019,23.2
5938,20000,808,202.69
5939,20000,999999,0
5940,40000,1082,36.02
5941,60000,377,187.43
5942,60000,478,193.51
5943,80000,681,31.72
5944,40000,391,849.15
5945,40000,557,49.06
5946,20000,884,7.06
5947,20000,573,45.84
5948,40000,383,231.72
5949,120000,999999,0
5950,20000,773,62.66
5951,40000,789,138.87
5952,20000,574,104.69
5953,120000,422,99.37
5954,40000,383,170.59
5955,20000,993,11.14
5956,40000,559,237.12
5957,20000,446,301.08
5958,100000,377,681.05
5959,20000,740,122.43
5960,60000,402,80.5
5961,60000,999999,0
5962,60000,392,932.8
5963,100000,999999,0
5964,20000,1013,39.94
5965,60000,740,40.88
5966,20000,1034,50.89
5967,60000,569,200.64
5968,20000,412,255.38
5969,60000,938,13.72
5970,40000,429,304.02
5971,40000,489,424.18
5972,20000,534,137.95
5973,100000,398,566.36
5974,40000,771,107.87
5975,20000,733,676.58
5976,100000,890,21.19
5977,80000,399,117.48
5978,80000,548,178.29
5979,40000,760,107.25
5980,120000,1055,10.53
5981,80000,732,551.09
5982,40000,373,245.46
5983,60000,564,53.06
5984,140000,382,712.93
5985,140000,755,318.48
5986,80000,767,181.86
5987,40000,789,39.8
5988,20000,782,85.15
5989,120000,446,231.13
5990,40000,367,120.89
5991,60000,372,686.28
5992,40000,399,203.7
5993,60000,1041,26.98
5994,20000,773,243.91
5995,#VALUE!,999999,0
5996,140000,999999,0
5997,60000,999999,0
5998,120000,746,144.51
5999,40000,375,403.24
6000,80000,857,47.44
6001,100000,422,709.95
6002,140000,465,80.03
6003,20000,438,442.78
6004,80000,822,75.47
6005,40000,789,92.38
6006,40000,740,74.63
6007,20000,538,49.68
6008,80000,416,400.96
6009,80000,408,320.83
6010,60000,774,383.55
6011,40000,964,82.04
6012,#VALUE!,377,509.17
6013,20000,490,84.34
6014,60000,585,249.43
6015,#VALUE!,755,84.45
6016,#VALUE!,999999,0
6017,20000,478,277.13
6018,40000,408,354.08
6019,#VALUE!,411,177.47
6020,140000,615,138.08
6021,60000,386,288.79
6022,40000,774,242.54
6023,40000,642,20.73
6024,20000,476,68.18
6025,40000,823,21.96
6026,80000,379,109.34
6027,60000,771,174.59
6028,40000,999999,0
6029,60000,747,85.64
6030,40000,784,158.71
6031,40000,1068,6.63
6032,80000,801,287.27
6033,140000,741,1344.28
6034,40000,764,840.52
6035,40000,569,130.57
6036,40000,857,27.09
6037,40000,999999,0
6038,40000,507,55.07
6039,80000,473,333.09
6040,20000,999999,0
6041,20000,784,418.36
6042,40000,814,79.16
6043,40000,678,22.15
6044,80000,748,235.05
6045,60000,999999,0
6046,20000,999999,0
6047,20000,409,1019.71
6048,80000,748,451.73
6049,40000,574,108.27
6050,120000,999999,0
6051,40000,428,168.12
6052,140000,743,77.67
6053,20000,606,118.64
6054,40000,784,66.51
6055,60000,785,38.87
6056,80000,513,142.04
6057,60000,368,256.12
6058,20000,952,23.5
6059,#VALUE!,411,82.31
6060,80000,409,92.59
6061,40000,392,731.33
6062,60000,367,38.23
6063,40000,935,40.17
6064,80000,999999,0
6065,40000,703,172.68
6066,60000,1016,56.35
6067,80000,524,98.26
6068,40000,811,57.97
6069,60000,386,335.96
6070,40000,613,84.47
6071,60000,773,128.52
6072,40000,386,104.55
6073,40000,999999,0
6074,40000,462,59.82
6075,80000,741,956.05
6076,40000,744,474.31
6077,40000,540,55.62
6078,120000,814,64.11
6079,80000,377,193.93
6080,20000,788,366
6081,40000,743,473.17
6082,20000,389,467.95
6083,#VALUE!,372,157.77
6084,40000,383,81.25
6085,40000,999999,0
6086,40000,449,172.77
6087,40000,416,506.15
6088,20000,479,5.28
6089,20000,550,76.49
6090,40000,590,31.84
6091,40000,381,148.11
6092,40000,615,112.24
6093,20000,759,350.14
6094,40000,786,27.34
6095,80000,378,140
6096,40000,455,203.65
6097,80000,1038,41.31
6098,40000,437,504.76
6099,100000,782,99.26
6100,40000,752,764.96
6101,40000,436,48.5
6102,60000,684,5.13
6103,40000,999999,0
6104,60000,746,106.45
6105,40000,369,652.3
6106,20000,412,131.87
6107,60000,442,362.5
6108,60000,999999,0
6109,60000,405,15.21
6110,40000,999999,0
6111,60000,733,976.3
6112,20000,383,101.69
6113,140000,385,1108.97
6114,40000,379,1105.43
6115,60000,703,72.09
6116,40000,999999,0
6117,40000,932,102.25
6118,60000,768,96.93
6119,40000,564,160.91
6120,60000,434,289.87
6121,40000,1032,25.56
6122,140000,999999,0
6123,40000,445,151
6124,#VALUE!,546,245.64
6125,60000,1051,13.51
6126,60000,976,78.87
6127,80000,811,153.66
6128,60000,961,15.13
6129,60000,567,166.74
6130,20000,385,101.26
6131,80000,386,24.45
6132,40000,411,599.72
6133,60000,446,122.05
6134,120000,447,181.28
6135,40000,857,77.23
6136,80000,413,135.28
6137,60000,999999,0
6138,80000,379,701.75
6139,80000,629,17.25
6140,20000,593,20.7
6141,40000,595,190.57
6142,80000,420,116.31
6143,40000,830,26.24
6144,60000,999999,0
6145,80000,458,174.89
6146,60000,553,226.19
6147,40000,671,89.51
6148,100000,368,174.49
6149,80000,646,73.13
6150,40000,999999,0
6151,40000,736,836.81
6152,60000,919,82.49
6153,60000,386,1036.77
6154,100000,617,95.54
6155,40000,430,163.16
6156,40000,901,132.7
6157,140000,741,43.84
6158,40000,999999,0
6159,20000,732,408.5
6160,20000,994,23.33
6161,20000,379,670.39
6162,40000,471,507.35
6163,60000,373,346.12
6164,40000,503,16.51
6165,40000,945,117.82
6166,80000,811,219.07
6167,100000,413,98.59
6168,100000,453,811.74
6169,20000,464,375.15
6170,40000,1086,34.71
6171,40000,513,109.22
6172,60000,412,123.02
6173,40000,1081,16.98
6174,20000,567,179
6175,40000,898,100.3
6176,60000,1082,60.36
6177,60000,999999,0
6178,60000,540,37
6179,120000,999999,0
6180,40000,373,272.64
6181,40000,537,187.32
6182,40000,446,243.16
6183,40000,1043,47.64
6184,120000,478,73.77
6185,20000,661,26.94
6186,60000,483,75.05
6187,60000,779,439.57
6188,80000,999999,0
6189,20000,579,97.92
6190,20000,469,34
6191,40000,391,107.71
6192,60000,782,61.26
6193,100000,735,991.29
6194,20000,383,231.29
6195,60000,548,30.34
6196,80000,377,88.22
6197,40000,783,100.53
6198,40000,1062,60.81
6199,60000,999999,0
6200,80000,945,29.45
6201,40000,705,194.97
6202,120000,811,55.36
6203,80000,394,375.93
6204,120000,386,190.01
6205,20000,880,68.14
6206,20000,386,170.78
6207,40000,378,351.85
6208,20000,447,314.2
6209,20000,757,283.66
6210,20000,788,138.16
6211,40000,741,140.73
